UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
42443	-	-	Mean thickness of S-suborbital (left hemisphere) (long)	Mean thickness of S-suborbital (left hemisphere) (long) (UKB data field 42443)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42444	-	-	Mean thickness of S-subparietal (left hemisphere) (long)	Mean thickness of S-subparietal (left hemisphere) (long) (UKB data field 42444)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42445	-	-	Mean thickness of S-temporal-inf (left hemisphere) (long)	Mean thickness of S-temporal-inf (left hemisphere) (long) (UKB data field 42445)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42446	-	-	Mean thickness of S-temporal-sup (left hemisphere) (long)	Mean thickness of S-temporal-sup (left hemisphere) (long) (UKB data field 42446)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42447	-	-	Mean thickness of S-temporal-transverse (left hemisphere) (long)	Mean thickness of S-temporal-transverse (left hemisphere) (long) (UKB data field 42447)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42448	-	-	Volume of G+S-frontomargin (left hemisphere) (long)	Volume of G+S-frontomargin (left hemisphere) (long) (UKB data field 42448)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42449	-	-	Volume of G+S-occipital-inf (left hemisphere) (long)	Volume of G+S-occipital-inf (left hemisphere) (long) (UKB data field 42449)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42450	-	-	Volume of G+S-paracentral (left hemisphere) (long)	Volume of G+S-paracentral (left hemisphere) (long) (UKB data field 42450)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42451	-	-	Volume of G+S-subcentral (left hemisphere) (long)	Volume of G+S-subcentral (left hemisphere) (long) (UKB data field 42451)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42452	-	-	Volume of G+S-transv-frontopol (left hemisphere) (long)	Volume of G+S-transv-frontopol (left hemisphere) (long) (UKB data field 42452)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42453	-	-	Volume of G+S-cingul-Ant (left hemisphere) (long)	Volume of G+S-cingul-Ant (left hemisphere) (long) (UKB data field 42453)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42454	-	-	Volume of G+S-cingul-Mid-Ant (left hemisphere) (long)	Volume of G+S-cingul-Mid-Ant (left hemisphere) (long) (UKB data field 42454)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42455	-	-	Volume of G+S-cingul-Mid-Post (left hemisphere) (long)	Volume of G+S-cingul-Mid-Post (left hemisphere) (long) (UKB data field 42455)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42456	-	-	Volume of G-cingul-Post-dorsal (left hemisphere) (long)	Volume of G-cingul-Post-dorsal (left hemisphere) (long) (UKB data field 42456)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42457	-	-	Volume of G-cingul-Post-ventral (left hemisphere) (long)	Volume of G-cingul-Post-ventral (left hemisphere) (long) (UKB data field 42457)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42458	-	-	Volume of G-cuneus (left hemisphere) (long)	Volume of G-cuneus (left hemisphere) (long) (UKB data field 42458)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42459	-	-	Volume of G-front-inf-Opercular (left hemisphere) (long)	Volume of G-front-inf-Opercular (left hemisphere) (long) (UKB data field 42459)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42460	-	-	Volume of G-front-inf-Orbital (left hemisphere) (long)	Volume of G-front-inf-Orbital (left hemisphere) (long) (UKB data field 42460)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42461	-	-	Volume of G-front-inf-Triangul (left hemisphere) (long)	Volume of G-front-inf-Triangul (left hemisphere) (long) (UKB data field 42461)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42462	-	-	Volume of G-front-middle (left hemisphere) (long)	Volume of G-front-middle (left hemisphere) (long) (UKB data field 42462)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42463	-	-	Volume of G-front-sup (left hemisphere) (long)	Volume of G-front-sup (left hemisphere) (long) (UKB data field 42463)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42464	-	-	Volume of G-Ins-lg+S-cent-ins (left hemisphere) (long)	Volume of G-Ins-lg+S-cent-ins (left hemisphere) (long) (UKB data field 42464)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42465	-	-	Volume of G-insular-short (left hemisphere) (long)	Volume of G-insular-short (left hemisphere) (long) (UKB data field 42465)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42466	-	-	Volume of G-occipital-middle (left hemisphere) (long)	Volume of G-occipital-middle (left hemisphere) (long) (UKB data field 42466)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42467	-	-	Volume of G-occipital-sup (left hemisphere) (long)	Volume of G-occipital-sup (left hemisphere) (long) (UKB data field 42467)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42468	-	-	Volume of G-oc-temp-lat-fusifor (left hemisphere) (long)	Volume of G-oc-temp-lat-fusifor (left hemisphere) (long) (UKB data field 42468)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42469	-	-	Volume of G-oc-temp-med-Lingual (left hemisphere) (long)	Volume of G-oc-temp-med-Lingual (left hemisphere) (long) (UKB data field 42469)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42470	-	-	Volume of G-oc-temp-med-Parahip (left hemisphere) (long)	Volume of G-oc-temp-med-Parahip (left hemisphere) (long) (UKB data field 42470)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42471	-	-	Volume of G-orbital (left hemisphere) (long)	Volume of G-orbital (left hemisphere) (long) (UKB data field 42471)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42472	-	-	Volume of G-pariet-inf-Angular (left hemisphere) (long)	Volume of G-pariet-inf-Angular (left hemisphere) (long) (UKB data field 42472)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42473	-	-	Volume of G-pariet-inf-Supramar (left hemisphere) (long)	Volume of G-pariet-inf-Supramar (left hemisphere) (long) (UKB data field 42473)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42474	-	-	Volume of G-parietal-sup (left hemisphere) (long)	Volume of G-parietal-sup (left hemisphere) (long) (UKB data field 42474)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42475	-	-	Volume of G-postcentral (left hemisphere) (long)	Volume of G-postcentral (left hemisphere) (long) (UKB data field 42475)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42476	-	-	Volume of G-precentral (left hemisphere) (long)	Volume of G-precentral (left hemisphere) (long) (UKB data field 42476)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42477	-	-	Volume of G-precuneus (left hemisphere) (long)	Volume of G-precuneus (left hemisphere) (long) (UKB data field 42477)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42478	-	-	Volume of G-rectus (left hemisphere) (long)	Volume of G-rectus (left hemisphere) (long) (UKB data field 42478)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42479	-	-	Volume of G-subcallosal (left hemisphere) (long)	Volume of G-subcallosal (left hemisphere) (long) (UKB data field 42479)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42480	-	-	Volume of G-temp-sup-G-T-transv (left hemisphere) (long)	Volume of G-temp-sup-G-T-transv (left hemisphere) (long) (UKB data field 42480)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42481	-	-	Volume of G-temp-sup-Lateral (left hemisphere) (long)	Volume of G-temp-sup-Lateral (left hemisphere) (long) (UKB data field 42481)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42482	-	-	Volume of G-temp-sup-Plan-polar (left hemisphere) (long)	Volume of G-temp-sup-Plan-polar (left hemisphere) (long) (UKB data field 42482)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42483	-	-	Volume of G-temp-sup-Plan-tempo (left hemisphere) (long)	Volume of G-temp-sup-Plan-tempo (left hemisphere) (long) (UKB data field 42483)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42484	-	-	Volume of G-temporal-inf (left hemisphere) (long)	Volume of G-temporal-inf (left hemisphere) (long) (UKB data field 42484)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42485	-	-	Volume of G-temporal-middle (left hemisphere) (long)	Volume of G-temporal-middle (left hemisphere) (long) (UKB data field 42485)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42486	-	-	Volume of Lat-Fis-ant-Horizont (left hemisphere) (long)	Volume of Lat-Fis-ant-Horizont (left hemisphere) (long) (UKB data field 42486)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42487	-	-	Volume of Lat-Fis-ant-Vertical (left hemisphere) (long)	Volume of Lat-Fis-ant-Vertical (left hemisphere) (long) (UKB data field 42487)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42488	-	-	Volume of Lat-Fis-post (left hemisphere) (long)	Volume of Lat-Fis-post (left hemisphere) (long) (UKB data field 42488)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42489	-	-	Volume of Pole-occipital (left hemisphere) (long)	Volume of Pole-occipital (left hemisphere) (long) (UKB data field 42489)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42490	-	-	Volume of Pole-temporal (left hemisphere) (long)	Volume of Pole-temporal (left hemisphere) (long) (UKB data field 42490)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42491	-	-	Volume of S-calcarine (left hemisphere) (long)	Volume of S-calcarine (left hemisphere) (long) (UKB data field 42491)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42492	-	-	Volume of S-central (left hemisphere) (long)	Volume of S-central (left hemisphere) (long) (UKB data field 42492)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42493	-	-	Volume of S-cingul-Marginalis (left hemisphere) (long)	Volume of S-cingul-Marginalis (left hemisphere) (long) (UKB data field 42493)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42494	-	-	Volume of S-circular-insula-ant (left hemisphere) (long)	Volume of S-circular-insula-ant (left hemisphere) (long) (UKB data field 42494)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42495	-	-	Volume of S-circular-insula-inf (left hemisphere) (long)	Volume of S-circular-insula-inf (left hemisphere) (long) (UKB data field 42495)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42496	-	-	Volume of S-circular-insula-sup (left hemisphere) (long)	Volume of S-circular-insula-sup (left hemisphere) (long) (UKB data field 42496)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42497	-	-	Volume of S-collat-transv-ant (left hemisphere) (long)	Volume of S-collat-transv-ant (left hemisphere) (long) (UKB data field 42497)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42498	-	-	Volume of S-collat-transv-post (left hemisphere) (long)	Volume of S-collat-transv-post (left hemisphere) (long) (UKB data field 42498)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42499	-	-	Volume of S-front-inf (left hemisphere) (long)	Volume of S-front-inf (left hemisphere) (long) (UKB data field 42499)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42500	-	-	Volume of S-front-middle (left hemisphere) (long)	Volume of S-front-middle (left hemisphere) (long) (UKB data field 42500)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42501	-	-	Volume of S-front-sup (left hemisphere) (long)	Volume of S-front-sup (left hemisphere) (long) (UKB data field 42501)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42502	-	-	Volume of S-interm-prim-Jensen (left hemisphere) (long)	Volume of S-interm-prim-Jensen (left hemisphere) (long) (UKB data field 42502)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42503	-	-	Volume of S-intrapariet+P-trans (left hemisphere) (long)	Volume of S-intrapariet+P-trans (left hemisphere) (long) (UKB data field 42503)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42504	-	-	Volume of S-oc-middle+Lunatus (left hemisphere) (long)	Volume of S-oc-middle+Lunatus (left hemisphere) (long) (UKB data field 42504)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42505	-	-	Volume of S-oc-sup+transversal (left hemisphere) (long)	Volume of S-oc-sup+transversal (left hemisphere) (long) (UKB data field 42505)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42506	-	-	Volume of S-occipital-ant (left hemisphere) (long)	Volume of S-occipital-ant (left hemisphere) (long) (UKB data field 42506)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42507	-	-	Volume of S-oc-temp-lat (left hemisphere) (long)	Volume of S-oc-temp-lat (left hemisphere) (long) (UKB data field 42507)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42508	-	-	Volume of S-oc-temp-med+Lingual (left hemisphere) (long)	Volume of S-oc-temp-med+Lingual (left hemisphere) (long) (UKB data field 42508)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42509	-	-	Volume of S-orbital-lateral (left hemisphere) (long)	Volume of S-orbital-lateral (left hemisphere) (long) (UKB data field 42509)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42510	-	-	Volume of S-orbital-med-olfact (left hemisphere) (long)	Volume of S-orbital-med-olfact (left hemisphere) (long) (UKB data field 42510)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42511	-	-	Volume of S-orbital-H-Shaped (left hemisphere) (long)	Volume of S-orbital-H-Shaped (left hemisphere) (long) (UKB data field 42511)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42512	-	-	Volume of S-parieto-occipital (left hemisphere) (long)	Volume of S-parieto-occipital (left hemisphere) (long) (UKB data field 42512)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42513	-	-	Volume of S-pericallosal (left hemisphere) (long)	Volume of S-pericallosal (left hemisphere) (long) (UKB data field 42513)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42514	-	-	Volume of S-postcentral (left hemisphere) (long)	Volume of S-postcentral (left hemisphere) (long) (UKB data field 42514)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42515	-	-	Volume of S-precentral-inf-part (left hemisphere) (long)	Volume of S-precentral-inf-part (left hemisphere) (long) (UKB data field 42515)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42516	-	-	Volume of S-precentral-sup-part (left hemisphere) (long)	Volume of S-precentral-sup-part (left hemisphere) (long) (UKB data field 42516)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42517	-	-	Volume of S-suborbital (left hemisphere) (long)	Volume of S-suborbital (left hemisphere) (long) (UKB data field 42517)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42518	-	-	Volume of S-subparietal (left hemisphere) (long)	Volume of S-subparietal (left hemisphere) (long) (UKB data field 42518)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42519	-	-	Volume of S-temporal-inf (left hemisphere) (long)	Volume of S-temporal-inf (left hemisphere) (long) (UKB data field 42519)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42520	-	-	Volume of S-temporal-sup (left hemisphere) (long)	Volume of S-temporal-sup (left hemisphere) (long) (UKB data field 42520)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42521	-	-	Volume of S-temporal-transverse (left hemisphere) (long)	Volume of S-temporal-transverse (left hemisphere) (long) (UKB data field 42521)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42522	-	-	Area of G+S-frontomargin (right hemisphere) (long)	Area of G+S-frontomargin (right hemisphere) (long) (UKB data field 42522)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42523	-	-	Area of G+S-occipital-inf (right hemisphere) (long)	Area of G+S-occipital-inf (right hemisphere) (long) (UKB data field 42523)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42524	-	-	Area of G+S-paracentral (right hemisphere) (long)	Area of G+S-paracentral (right hemisphere) (long) (UKB data field 42524)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42525	-	-	Area of G+S-subcentral (right hemisphere) (long)	Area of G+S-subcentral (right hemisphere) (long) (UKB data field 42525)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42526	-	-	Area of G+S-transv-frontopol (right hemisphere) (long)	Area of G+S-transv-frontopol (right hemisphere) (long) (UKB data field 42526)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42527	-	-	Area of G+S-cingul-Ant (right hemisphere) (long)	Area of G+S-cingul-Ant (right hemisphere) (long) (UKB data field 42527)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42528	-	-	Area of G+S-cingul-Mid-Ant (right hemisphere) (long)	Area of G+S-cingul-Mid-Ant (right hemisphere) (long) (UKB data field 42528)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42529	-	-	Area of G+S-cingul-Mid-Post (right hemisphere) (long)	Area of G+S-cingul-Mid-Post (right hemisphere) (long) (UKB data field 42529)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42530	-	-	Area of G-cingul-Post-dorsal (right hemisphere) (long)	Area of G-cingul-Post-dorsal (right hemisphere) (long) (UKB data field 42530)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42531	-	-	Area of G-cingul-Post-ventral (right hemisphere) (long)	Area of G-cingul-Post-ventral (right hemisphere) (long) (UKB data field 42531)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42532	-	-	Area of G-cuneus (right hemisphere) (long)	Area of G-cuneus (right hemisphere) (long) (UKB data field 42532)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
